Id|Title|Body
273192|<t>How</t> <t>can</t> <t>I</t> <t>create</t> <t>a</t> <t>directory</t> <t>if</t> <t>it</t> <t>does</t> <t>not</t> <t>exist</t><t></t>?|"<t>What</t> <t>is</t> <t>the</t> <t>most</t> <t>elegant</t> <t>way</t> <t>to</t> <t>check</t> <t>if</t> <t>the</t> <t>directory</t> <t>a</t> <t>file</t> <t>is</t> <t>going</t> <t>to</t> <t>be</t> <t>written</t> <t>to</t> <t>exists</t><t></t>, <t>and</t> <t>if</t> <t>not</t><t></t>, <t>create</t> <t>the</t> <t>directory</t> <t>using</t> <t>Python</t><t></t>? <t>Here</t> <t>is</t> <t>what</t> <t>I</t> <t>tried</t><t></t>:

<code><c>import</c> <c>os</c>

<c>file_path</c> <c>=</c> ""<c>/my/directory/filename.txt</c>""
<c>directory</c> <c>=</c> <c>os</c><c>.</c><c>path</c><c>.</c><c>dirname(</c><c>file_path</c>)

<c>try</c><c>:</c>
    <c>os</c><c>.</c><c>stat(</c><c>directory</c>)
<c>except</c><c>:</c>
    <c>os</c><c>.</c><c>mkdir(</c><c>directory</c>)       

<c>f</c> <c>=</c> <c>file(</c><c>filename</c>)
</code>

<t>Somehow</t><t></t>, <t>I</t> <t>missed</t> <code><c>os</c><c>.</c><c>path</c><c>.</c><c>exists</c></code> (<t>thanks</t> <t>kanja</t><t></t>, <t>Blair</t><t></t>, <t>and</t> <t>Douglas</t><t></t>). <t>This</t> <t>is</t> <t>what</t> <t>I</t> <t>have</t> <t>now</t><t></t>:

<code><c>def</c> <c>ensure_dir(</c><c>file_path</c>)<c>:</c>
    <c>directory</c> <c>=</c> <c>os</c><c>.</c><c>path</c><c>.</c><c>dirname(</c><c>file_path</c>)
    <c>if</c> <c>not</c> <c>os</c><c>.</c><c>path</c><c>.</c><c>exists(</c><c>directory</c>)<c>:</c>
        <c>os</c><c>.</c><c>makedirs(</c><c>directory</c>)
</code>

<t>Is</t> <t>there</t> <t>a</t> <t>flag</t> <t>for</t> ""<t>open</t><t></t>"", <t>that</t> <t>makes</t> <t>this</t> <t>happen</t> <t>automatically</t><t></t><t></t>?
"
15769246|<t>Pythonic</t> <t>way</t> <t>to</t> <t>print</t> <t>list</t> <t>items</t>|"<t>I</t> <t>would</t> <t>like</t> <t>to</t> <t>know</t> <t>if</t> <t>there</t> <t>is</t> <t>a</t> <t>better</t> <t>way</t> <t>to</t> <t>print</t> <t>all</t> <t>objects</t> <t>in</t> <t>a</t> <t>Python</t> <t>list</t> <t>than</t> <t>this</t><t></t><t></t> :

<code><c>myList</c> <c>=</c> [<c>Person(</c>""<c>Foo</c>""), <c>Person(</c>""<c>Bar</c>"")]
<c>print(</c>""<c>\n</c>""<c>.</c><c>join(</c><c>map(</c><c>str</c>, <c>myList</c>)))
<c>Foo</c>
<c>Bar</c>
</code>

<t>I</t> <t>read</t> <t>this</t> <t>way</t> <t>is</t> <t>not</t> <t>really</t> <t>good</t><t></t><t></t> :

<code><c>myList</c> <c>=</c> [<c>Person(</c>""<c>Foo</c>""), <c>Person(</c>""<c>Bar</c>"")]
<c>for</c> <c>p</c> <c>in</c> <c>myList</c><c>:</c>
    <c>print(</c><c>p</c>)
</code>

<t>Isn't</t> <t>there</t> <t>something</t> <t>like</t><t></t><t></t> :

<code><c>print(</c><c>p</c>) <c>for</c> <c>p</c> <c>in</c> <c>myList</c>
</code>

<t>If</t> <t>not</t><t></t>, <t>my</t> <t>question</t> <t>is...</t> <t>why</t><t></t><t></t> ? <t>If</t> <t>we</t> <t>can</t> <t>do</t> <t>this</t> <t>kind</t> <t>of</t> <t>stuff</t> <t>with</t> <t>comprehensive</t> <t>lists</t><t></t>, <t>why</t> <t>not</t> <t>as</t> <t>a</t> <t>simple</t> <t>statement</t> <t>outside</t> <t>a</t> <t>list</t><t></t><t></t><t></t> ?
"
627435|<t>How</t> <t>to</t> <t>remove</t> <t>an</t> <t>element</t> <t>from</t> <t>a</t> <t>list</t> <t>by</t> <t>index</t> <t>in</t> <t>Python</t><t></t>?|"<t>How</t> <t>to</t> <t>remove</t> <t>an</t> <t>element</t> <t>from</t> <t>a</t> <t>list</t> <t>by</t> <t>index</t> <t>in</t> <t>Python</t><t></t>?

<t>I</t> <t>found</t> <t>the</t> <code><c>list</c><c>.</c><c>remove</c></code> <t>method</t><t></t>, <t>but</t> <t>say</t> <t>I</t> <t>want</t> <t>to</t> <t>remove</t> <t>the</t> <t>last</t> <t>element</t><t></t>, <t>how</t> <t>do</t> <t>I</t> <t>do</t> <t>this</t><t></t>? <t>It</t> <t>seems</t> <t>like</t> <t>the</t> <t>default</t> <t>remove</t> <t>searches</t> <t>the</t> <t>list</t><t></t>, <t>but</t> <t>I</t> <t>don't</t> <t>want</t> <t>any</t> <t>search</t> <t>to</t> <t>be</t> <t>performed</t><t></t><t></t>.
"
1483429|<t>How</t> <t>to</t> <t>print</t> <t>an</t> <t>error</t> <t>in</t> <t>Python</t><t></t><t></t>?|"<code><c>try</c><c>:</c>
    <c>something</c> <c>here</c>
<c>except</c><c>:</c>
    <c>print</c> '<c>the</c> <c>whatever</c> <c>error</c> <c>occurred</c><c>.</c>'
</code>

<t>How</t> <t>can</t> <t>I</t> <t>print</t> <t>the</t> <t>error</t> <t>in</t> <t>my</t> <code><c>except</c><c>:</c></code> <t>block</t><t></t><t></t>?
"
9733638|<t>Post JSON</t> <t>using</t> <t>Python Requests</t>|"<t>I</t> <t>need</t> <t>to</t> <t>POST</t> <t>a</t> <t>JSON</t> <t>from</t> <t>a</t> <t>client</t> <t>to</t> <t>a</t> <t>server</t><t></t>. <t>I'm</t> <t>using</t> <t>Python</t> <t>2.7.1</t> <t>and</t> <t>simplejson</t><t></t>. <t>The</t> <t>client</t> <t>is</t> <t>using</t> <t>Requests</t><t></t>. <t>The</t> <t>server</t> <t>is</t> <t>CherryPy</t><t></t>. <t>I</t> <t>can</t> <t>GET</t> <t>a</t> <t>hard-coded</t> <t>JSON</t> <t>from</t> <t>the</t> <t>server</t> (<t>code</t> <t>not</t> <t>shown</t><t></t>), <t>but</t> <t>when</t> <t>I</t> <t>try</t> <t>to</t> <t>POST</t> <t>a</t> <t>JSON</t> <t>to</t> <t>the</t> <t>server</t><t></t>, <t>I</t> <t>get</t> ""<t>400</t><t> </t>Bad Request"".

<t>Here</t> <t>is</t> <t>my</t> <t>client</t> <t>code</t><t></t>:

<code><c>data</c> <c>=</c> {'<c>sender</c>'<c>:</c>   '<c>Alice</c>',
    '<c>receiver</c>'<c>:</c> '<c>Bob</c>',
    '<c>message</c>'<c>:</c>  '<c>We</c> <c>did</c> <c>it</c><c>!</c>'}
<c>data_json</c> <c>=</c> <c>simplejson</c><c>.</c><c>dumps(</c><c>data</c>)
<c>payload</c> <c>=</c> {'<c>json_payload</c>'<c>:</c> <c>data_json</c>}
<c>r</c> <c>=</c> <c>requests</c><c>.</c><c>post(</c>""<c>htt</c><c>p://localhost:8080</c>"", <c>data</c><c>=</c><c>payload</c>)
</code>

<t>Here</t> <t>is</t> <t>the</t> <t>server</t> <t>code</t><t></t>.

<code><c>class</c> <c>Root(</c><c>object</c>)<c>:</c>

    <c>def</c> <c>__init__(</c><c>self</c>, <c>content</c>)<c>:</c>
        <c>self</c><c>.</c><c>content</c> <c>=</c> <c>content</c>
        <c>print</c> <c>self</c><c>.</c><c>content</c>  # <c>this</c> <c>works</c>

    <c>exposed</c> <c>=</c> <c>True</c>

    <c>def</c> <c>GET(</c><c>self</c>)<c>:</c>
        <c>cherrypy</c><c>.</c><c>response</c><c>.</c><c>headers</c>['<c>Content-Type</c>'] <c>=</c> '<c>application</c><c>/json</c>'
        <c>return</c> <c>simplejson</c><c>.</c><c>dumps(</c><c>self</c><c>.</c><c>content</c>)

    <c>def</c> <c>POST(</c><c>self</c>)<c>:</c>
        <c>self</c><c>.</c><c>content</c> <c>=</c> <c>simplejson</c><c>.</c><c>loads(</c><c>cherrypy</c><c>.</c><c>request</c><c>.</c><c>body</c><c>.</c><c>read(</c>))
</code>

<t>Any</t> <t>ideas</t><t></t><t></t>?
"
2915471|<t>Install</t> <t>a</t> <t>Python</t> <t>package</t> <t>into</t> <t>a</t> <t>different</t> <t>directory</t> <t>using</t> <t>pip</t><t></t>?|"<t>I</t> <t>know</t> <t>the</t> <t>obvious</t> <t>answer</t> <t>is</t> <t>to</t> <t>use</t> <t>virtualenv</t> <t>and</t> <t>virtualenvwrapper</t><t></t>, <t>but</t> <t>for</t> <t>various</t> <t>reasons</t> <t>I</t> <t>can't/don't</t> <t>want</t> <t>to</t> <t>do</t> <t>that</t><t></t>.

<t>So</t> <t>how</t> <t>do</t> <t>I</t> <t>modify</t> <t>the</t> <t>command</t>

<code><c>pip</c> <c>install</c> <c>package_name</c>
</code>

<t>to</t> <t>make</t> <code><c>pip</c></code> <t>install</t> <t>the</t> <t>package</t> <t>somewhere</t> <t>other</t> <t>than</t> <t>the</t> <t>default</t> <code><c>site-packages</c></code><t></t><t></t><t></t>?
"
960733|<t>Python</t> <t>creating</t> <t>a</t> <t>dictionary</t> <t>of</t> <t>lists</t>|"<t>I</t> <t>want</t> <t>to</t> <t>create</t> <t>a</t> <t>dictionary</t> <t>whose</t> <t>values</t> <t>are</t> <t>lists</t><t></t>.  <t>For</t> <t>example</t><t></t>: 

<code>{
  <c>1</c><c>:</c> ['<c>1</c>'],
  <c>2</c><c>:</c> ['<c>1</c>','<c>2</c>'],
  <c>3</c><c>:</c> ['<c>2</c>']
}
</code>

<t>If I</t> <t>do</t><t></t>:

<code><c>d</c> <c>=</c> <c>dict(</c>)
<c>a</c> <c>=</c> ['<c>1</c>', '<c>2</c>']
<c>for</c> <c>i</c> <c>in</c> <c>a</c><c>:</c>
    <c>for</c> <c>j</c> <c>in</c> <c>range(</c><c>int(</c><c>i</c>), <c>int(</c><c>i</c>) <c>+</c> <c>2</c>)<c>:</c> 
        <c>d</c>[<c>j</c>]<c>.</c><c>append(</c><c>i</c>)
</code>

<t>I</t> <t>get</t> <t>a</t> <t>KeyError</t><t></t>, <t>because</t> <t>d[...]</t> <t>isn't</t> <t>a</t> <t>list</t><t></t>.  <t>In</t> <t>this</t> <t>case</t><t></t>, <t>I</t> <t>can</t> <t>add</t> <t>the</t> <t>following</t> <t>code</t> <t>after</t> <t>the</t> <t>assignment</t> <t>of</t> <t>a</t> <t>to</t> <t>initialize</t> <t>the</t> <t>dictionary</t><t></t>. 

<code><c>for</c> <c>x</c> <c>in</c> <c>range(</c><c>1</c>, <c>4</c>)<c>:</c>
    <c>d</c>[<c>x</c>] <c>=</c> <c>list(</c>)
</code>

<t>Is</t> <t>there</t> <t>a</t> <t>better</t> <t>way</t> <t>to</t> <t>do</t> <t>this</t><t></t>?  <t>Lets</t> <t>say</t> <t>I</t> <t>don't</t> <t>know</t> <t>the</t> <t>keys</t> <t>I</t> <t>am</t> <t>going</t> <t>to</t> <t>need</t> <t>until</t> <t>I</t> <t>am</t> <t>in</t> <t>the</t> <t>second</t> <code><c>for</c></code> <t>loop</t><t></t>.  <t>For</t> <t>example</t><t></t>:

<code><c>class</c> <c>relation</c><c>:</c>
    <c>scope_list</c> <c>=</c> <c>list(</c>)
...
<c>d</c> <c>=</c> <c>dict(</c>)
<c>for</c> <c>relation</c> <c>in</c> <c>relation_list</c><c>:</c>
    <c>for</c> <c>scope_item</c> <c>in</c> <c>relation</c><c>.</c><c>scope_list</c><c>:</c>
        <c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
</code>

<t>An</t> <t>alternative</t> <t>would</t> <t>then</t> <t>be</t> <t>replacing</t> 

<code><c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
</code>

<t>with</t> 

<code><c>if</c> <c>d</c><c>.</c><c>has_key(</c><c>scope_item</c>)<c>:</c>
    <c>d</c>[<c>scope_item</c>]<c>.</c><c>append(</c><c>relation</c>)
<c>else</c><c>:</c>
    <c>d</c>[<c>scope_item</c>] <c>=</c> [<c>relation</c>,]
</code>

<t>What</t> <t>is</t> <t>the</t> <t>best</t> <t>way</t> <t>to</t> <t>handle</t> <t>this</t><t></t>?  <t>Ideally</t><t></t>, <t>appending</t> <t>would</t> ""<t>just</t> <t>work</t><t></t>"".  <t>Is</t> <t>there</t> <t>some</t> <t>way</t> <t>to</t> <t>express</t> <t>that</t> <t>I</t> <t>want</t> <t>a</t> <t>dictionary</t> <t>of</t> <t>empty</t> <t>lists</t><t></t>, <t>even</t> <t>if</t> <t>I</t> <t>don't</t> <t>know</t> <t>every</t> <t>key</t> <t>when</t> <t>I</t> <t>first</t> <t>create</t> <t>the</t> <t>list</t><t></t><t></t>?
"
159720|<t>What</t> <t>is</t> <t>the</t> <t>naming</t> <t>convention</t> <t>in</t> <t>Python</t> <t>for</t> <t>variable</t> <t>and</t> <t>function</t> <t>names</t><t></t>?|"<t>Coming</t> <t>from</t> <t>a</t> <t>C#</t> <t>background</t> <t>the</t> <t>naming</t> <t>convention</t> <t>for</t> <t>variables</t> <t>and</t> <t>method</t> <t>names</t> <t>are</t> <t>usually</t> <t>either</t> <t>CamelCase</t> <t>or</t> Pascal Case:

<code><c>//</c> <c>C</c># <c>example</c>
<c>string</c> <c>thisIsMyVariable</c> <c>=</c> ""<c>a</c>""
<c>public</c> <c>void</c> <c>ThisIsMyMethod(</c>)
</code>

<t>In Python</t>, <t>I</t> <t>have</t> <t>seen</t> <t>the</t> <t>above</t> <t>but</t> <t>I</t> <t>have</t> <t>also</t> <t>seen</t> <t>underscores</t> <t>being</t> <t>used</t><t></t>:

<code># <c>python</c> <c>example</c>
<c>this_is_my_variable</c> <c>=</c> '<c>a</c>'
<c>def</c> <c>this_is_my_function(</c>)<c>:</c>
</code>

<t>Is</t> <t>there</t> <t>a</t> <t>more</t> <t>preferable</t><t></t>, <t>definitive</t> <t>coding</t> <t>style</t> <t>for</t> <t>Python</t><t></t><t></t>?
"
4426663|<t>How</t> <t>do</t> <t>I</t> <t>remove</t> <t>the</t> <t>first</t> <t>Item</t> <t>from</t> <t>a</t> <t>Python</t> <t>list</t><t></t>?|"<t>I</t> <t>have</t> <t>the</t> <t>list</t> <code>[<c>0</c>, <c>1</c>, <c>2</c>, <c>3</c>, <c>4</c>]</code> <t>I'd</t> <t>like</t> <t>to</t> <t>make</t> <t>it</t> <t>into</t> <code>[<c>1</c>, <c>2</c>, <c>3</c>, <c>4</c>]</code><t></t><t></t>. <t>How</t> <t>do</t> <t>I</t> <t>go</t> <t>about</t> <t>this</t><t></t><t></t>? 
"
122327|<t>How</t> <t>do</t> <t>I</t> <t>find</t> <t>the</t> <t>location</t> <t>of</t> <t>my</t> <t>Python</t> <t>site-packages</t> <t>directory</t><t></t>?|"<t>How</t> <t>do</t> <t>I</t> <t>find</t> <t>the</t> <t>location</t> <t>of</t> <t>my</t> <t>site-packages</t> <t>directory</t><t></t><t></t>?
"
89228|<t>Calling</t> <t>an</t> <t>external</t> <t>command</t> <t>in</t> <t>Python</t>|"<t>How</t> <t>can</t> <t>I</t> <t>call</t> <t>an</t> <t>external</t> <t>command</t> (<t>as</t> <t>if</t> <t>I'd</t> <t>typed</t> <t>it</t> <t>at</t> <t>the</t> <t>Unix</t> <t>shell</t> <t>or</t> <t>Windows</t> <t>command</t> <t>prompt</t>) <t>from</t> <t>within</t> <t>a</t> <t>Python</t> <t>script</t><t></t><t></t>?
"
172439|<t>How</t> <t>do</t> <t>I</t> <t>split</t> <t>a</t> <t>multi-line</t> <t>string</t> <t>into</t> <t>multiple</t> <t>lines</t><t></t>?|"<t>I</t> <t>have</t> <t>a</t> <t>multi-line</t> <t>string</t> <t>literal</t> <t>that</t> <t>I</t> <t>want</t> <t>to</t> <t>do</t> <t>an</t> <t>operation</t> <t>on</t> <t>each</t> <t>line</t><t></t>, <t>like</t> <t>so</t><t></t>:

<code><c>inputString</c> <c>=</c> """"""<c>Line</c> <c>1</c>
<c>Line</c> <c>2</c>
<c>Line</c> <c>3</c>""""""
</code>

<t>I</t> <t>want</t> <t>to</t> <t>do</t> <t>something</t> <t>like</t> <t>the</t> <t>following</t><t></t>:

<code><c>for</c> <c>line</c> <c>in</c> <c>inputString</c><c>:</c>
    <c>doStuff(</c>)
</code><t></t>
"
23708898|'<t>pip</t>' <t>is</t> <t>not</t> <t>recognized</t> <t>as</t> <t>an</t> <t>internal</t> <t>or</t> <t>external</t> <t>command</t>|"<t>I'm</t> <t>running</t> <t>into</t> <t>a</t> <t>weird</t> <t>error</t> <t>trying</t> <t>to</t> <t>install</t> <t>Django</t> <t>on</t> <t>my</t> <t>computer</t><t></t>.

<t>This</t> <t>is</t> <t>the</t> <t>sequence</t> <t>that</t> <t>I've</t> <t>typed</t> <t>into</t> <t>my</t> <t>command</t> <t>line</t><t></t>:

<code><c>C:\Python34&gt;</c><c>python</c> <c>get-pip</c><c>.</c><c>py</c>
<c>Requirement</c> <c>already</c> <c>up-to-date</c><c>:</c> <c>pip</c> <c>in</c> <c>c:\python34\lib\site-packages
Cleaning</c> <c>up</c>...

<c>C:\Python34&gt;</c><c>pip</c> <c>install</c> <c>Django</c>
'<c>pip</c>' <c>is</c> <c>not</c> <c>recognized</c> <c>as</c> <c>an</c> <c>internal</c> <c>or</c> <c>external</c> <c>command</c>,
<c>operable</c> <c>program</c> <c>or</c> <c>batch</c> <c>file</c><c>.</c>

<c>C:\Python34&gt;</c><c>lib</c><c>\site-packages\pip</c> <c>install</c> <c>Django</c>
'<c>lib</c><c>\site-packages\pip</c>' <c>is</c> <c>not</c> <c>recognized</c> <c>as</c> <c>an</c> <c>internal</c> <c>or</c> <c>external</c> <c>command</c>,
<c>operable</c> <c>program</c> <c>or</c> <c>batch</c> <c>file</c><c>.</c> 
</code>

<t>What</t> <t>could</t> <t>be</t> <t>causing</t> <t>this</t><t></t>?

<t>EDIT</t> <t>___________________</t>

<t>As</t> <t>requested</t> <t>this</t> <t>is</t> <t>what</t> <t>I</t> <t>get</t> <t>when</t> <t>I</t> <t>type</t> <t>in</t> <t>echo</t> <t>%PATH%</t>

<code><c>C:\Python34&gt;</c><c>echo</c> <c>%</c><c>PATH</c><c>%</c>
<c>C:\Program</c> <c>Files</c><c>\ImageMagick-6.8.8-Q16</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\Intel\iCLS</c> <c>Client</c><c>\
</c>;<c>C:\Program</c> <c>Files</c><c>\Intel\iCLS</c> <c>Client</c><c>\</c>;<c>C:\Windows\system32</c>;<c>C:\Windows</c>;<c>C:\Windows\S
ystem32\Wbem</c>;<c>C:\Windows\System32\WindowsPowerShell\v1.0\</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\
Windows</c> <c>Live</c><c>\Shared</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\Intel\OpenCL</c> <c>SDK</c><c>\2.0\bin\x86</c>;<c>C:\Progr
am</c> <c>Files</c> (<c>x86</c>)<c>\Intel\OpenCL</c> <c>SDK</c><c>\2.0\bin\x64</c>;<c>C:\Program</c> <c>Files</c><c>\Intel\Intel(R)</c> <c>Mana</c>
<c>gement</c> <c>Engine</c> <c>Components</c><c>\DAL</c>;<c>C:\Program</c> <c>Files</c><c>\Intel\Intel(R)</c> <c>Management</c> <c>Engine</c> <c>C</c>
<c>omponents</c><c>\IPT</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\Intel\Intel(R)</c> <c>Management</c> <c>Engine</c> <c>Components</c>
<c>\DAL</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\Intel\Intel(R)</c> <c>Management</c> <c>Engine</c> <c>Components</c><c>\IPT</c>;<c>C:\P
rogram</c> <c>Files</c> (<c>x86</c>)<c>\nodejs\</c>;<c>C:\Program</c> <c>Files</c> (<c>x86</c>)<c>\Heroku\bin</c>;<c>C:\Program</c> <c>Files</c> (<c>x</c>
<c>86</c>)<c>\git\cmd</c>;<c>C:\RailsInstaller\Ruby2.0.0\bin</c>;<c>C:\RailsInstaller\Git\cmd</c>;<c>C:\RailsIn
staller\Ruby1.9.3\bin</c>;<c>C:\Users\Javi\AppData\Roaming\npm
</c></code><t></t>
"
3249524|<t>Print</t> <t>in</t> <t>one</t> <t>line</t> <t>dynamically</t>|"<t>I</t> <t>would</t> <t>like</t> <t>to</t> <t>make</t> <t>several</t> <t>statements</t> <t>that</t> <t>give</t> <t>standard</t> <t>output</t> <t>without</t> <t>seeing</t> <t>newlines</t> <t>in</t> <t>between</t> <t>statements</t><t></t>.

<t>Specifically</t><t></t>, <t>suppose</t> <t>I</t> <t>have</t><t></t>:

<code><c>for</c> <c>item</c> <c>in</c> <c>range(</c><c>1</c>,<c>100</c>)<c>:</c>
    <c>print</c> <c>item</c>
</code>

<t>The</t> <t>result</t> <t>is</t><t></t>:

<code><c>1</c>
<c>2</c>
<c>3</c>
<c>4</c>
<c>.</c>
<c>.</c>
<c>.</c>
</code>

<t>How</t> <t>get</t> <t>this</t> <t>to</t> <t>instead</t> <t>look</t> <t>like</t><t></t>:

<code><c>1</c> <c>2</c> <c>3</c> <c>4</c> <c>5</c> ...
</code>

<t>Even</t> <t>better</t><t></t>, <t>is</t> <t>it</t> <t>possible</t> <t>to</t> <t>print</t> <t>the</t> <t>single</t> <t>number</t> <t>over</t> <t>the</t> <t>last</t> <t>number</t><t></t>, <t>so</t> <t>only</t> <t>one</t> <t>number</t> <t>is</t> <t>on</t> <t>the</t> <t>screen</t> <t>at</t> <t>a</t> <t>time</t><t></t><t></t>?
"
1485841|<t>Behaviour</t> <t>of</t> <t>increment</t> <t>and</t> <t>decrement</t> <t>operators</t> <t>in</t> <t>Python</t>|"<t>I</t> <t>notice</t> <t>that</t> <t>a</t> <t>pre-increment/decrement</t> <t>operator</t> <t>can</t> <t>be</t> <t>applied</t> <t>on</t> <t>a</t> <t>variable</t> (<t>like</t> <code><c>+</c><c>+</c><c>count</c></code><t></t><t></t>). <t>It</t> <t>compiles</t><t></t>, <t>but</t> <t>it</t> <t>does</t> <t>not</t> <t>actually</t> <t>change</t> <t>the</t> <t>value</t> <t>of</t> <t>the</t> <t>variable</t><t></t>!

<t>What</t> <t>is</t> <t>the</t> <t>behavior</t> <t>of</t> <t>the</t> <t>pre-increment/decrement</t> <t>operators</t> (<t>++/--</t>) <t>in</t> <t>Python</t><t></t>? 

<t>Why</t> <t>does</t> <t>Python</t> <t>deviate</t> <t>from</t> <t>the</t> <t>behavior</t> <t>of</t> <t>these</t> <t>operators</t> <t>seen</t> <t>in</t> <t>C/C++</t><t></t><t></t>?
"
7818811|<t>Import Error</t>: <t>No</t> <t>module</t> <t>named</t> <t>numpy</t>|"<t>I</t> <t>have</t> <t>a</t> <t>very</t> <t>similar</t> <t>question</t> <t>to</t> <t>this</t> <t>question</t><t></t>, <t>but</t> <t>still</t> <t>1</t> <t>step</t> <t>behind</t><t></t>. 
<t>I</t> <t>have</t> <t>only</t> <t>one</t> <t>version</t> <t>of</t> <t>python</t> <t>3</t> <t>installed</t> <t>on</t> <t>my</t> <t>Windows</t> <t>7(sorry</t>) <t>64-bit</t> <t>system</t><t></t>.
<t>I</t> <t>installed</t> <t>numpy</t> <t>following</t> <t>this</t> <t>link</t> <t>-</t> <t>as</t> <t>suggested</t> <t>in</t> <t>the</t> <t>question</t><t></t>. 
<t>The</t> <t>installation</t> <t>went</t> <t>fine</t> <t>but</t> <t>when</t> <t>I</t> <t>want</t> <t>to</t> <t>import</t>

<code><c>import</c> <c>numpy</c>

<c>Import</c> <c>error</c><c>:</c><c>No</c> <c>module</c> <c>named</c> <c>numpy</c>
</code>

<t>I</t> <t>know</t> <t>this</t> <t>is</t> <t>probably</t> <t>a</t> <t>super</t> <t>basic</t> <t>question</t><t></t>, <t>but</t> <t>I'm</t> <t>still</t> <t>learning...</t>
<t>Thanks</t><t></t>
"
5563089|<t>raw_input</t> <t>function</t> <t>in</t> <t>Python</t>|"<t>What</t> <t>is</t> <t>the</t> <code><c>raw_input</c></code> <t>function</t><t></t>? <t>Is</t> <t>it</t> <t>a</t> <t>user</t> <t>interface</t><t></t>? <t>When</t> <t>do</t> <t>we</t> <t>use</t> <t>it</t><t></t><t></t>?
"
20309456|<t>How</t> <t>to</t> <t>call</t> <t>a</t> <t>function</t> <t>from</t> <t>another</t> <t>file</t> <t>in</t> <t>Python</t><t></t>?|"<t>I've</t> <t>seen</t> <t>this</t> <t>topic</t> <t>here</t> <t>covered</t> <t>numerous</t> <t>times</t><t></t>, <t>but</t> <t>none</t> <t>of</t> <t>the</t> <t>answers</t> <t>I've</t> <t>seen</t> <t>seem</t> <t>to</t> <t>work</t> <t>for</t> <t>me</t><t></t>, <t>so</t> <t>I'll</t> <t>try</t> <t>to</t> <t>be</t> <t>as</t> <t>specific</t> <t>to</t> <t>my</t> <t>problem</t> <t>as</t> <t>possible</t><t></t>.

<t>Set_up</t><t></t>: <t>I</t> <t>have</t> <t>a</t><t></t> .<t>py</t> <t>file</t> <t>for</t> <t>each</t> <t>function</t> <t>I</t> <t>need</t> <t>to</t> <t>use</t> <t>in</t> <t>a</t> <t>program</t><t></t>. 

<t>In</t> <t>this</t> <t>program</t><t></t>, <t>I</t> <t>need</t> <t>to</t> <t>call</t> <t>the</t> <t>function</t> <t>from</t> <t>the</t> <t>external</t> <t>files</t><t></t>.  

<t>I've</t> <t>tried</t><t></t>:

<code><c>from</c> <c>file</c><c>.</c><c>py</c> <c>import</c> <c>function(</c><c>a</c>,<c>b</c>)
</code>

<t>but</t> <t>I</t> <t>get</t> <t>the</t> <t>error</t><t></t>: 

<code><c>ImportError</c><c>:</c> <c>No</c> <c>module</c> <c>named</c> '<c>file</c><c>.</c><c>py</c>'; <c>file</c> <c>is</c> <c>not</c> <c>a</c> <c>package</c>
</code><t></t>
"
